seqname	group	gate-1_norm-percent	gate-2_norm-percent	gate-3_norm-percent	gate-4_norm-percent	gate-5_norm-percent	gate-1_norm-count	gate-2_norm-count	gate-3_norm-count	gate-4_norm-count	gate-5_norm-count	corrected-p	enriched-gate
FP008166_FAM151B_1	promoter	32.24895316240282	19.77022532605549	23.2196699548783	7.905830514698094	16.8553210419653	1.5223333333333333	0.9332666666666667	1.0961	0.3732	0.7956666666666666	1.0	0
FP008686_RELL2_1	promoter	24.502863675159208	27.682064472276615	30.209359177856815	2.4743852656864904	15.131327409020868	2.1148666666666665	2.389266666666667	2.6073999999999997	0.21356666666666665	1.306	1.0	0
FP014519_SGMS1_6	promoter	30.316937927204723	22.58907499203776	20.353931712575434	9.994038529068295	16.746016839113782	1.2374666666666667	0.9220333333333333	0.8308	0.4079333333333333	0.6835333333333333	1.0	0
FP011586_IFRD1_1	promoter	6.937596502801391	9.066365167499207	24.047194925323232	24.28787897852178	35.660964425854395	1.2865333333333333	1.6813	4.4594	4.504033333333333	6.6131	1.0	0
FP002299_TOR1AIP2_1	promoter	22.51741594911514	18.377612392367272	21.800225001081735	12.73527757344987	24.569469083985982	0.6938666666666666	0.5663	0.6717666666666666	0.3924333333333333	0.7571	1.0	0
FP021661_MAZ_3	promoter	39.780402944279	22.18990949197783	0.10140628369282056	5.62455197654834	32.30372930350202	2.2752666666666665	1.2691666666666666	0.0058	0.3217	1.8476333333333335	1.0	0
FP029505_SSR4_1	promoter	10.762187344763234	42.85810184874401	2.2166131869017094	10.815890874427723	33.34720674516333	0.2672	1.0640666666666667	0.05503333333333334	0.26853333333333335	0.8279333333333333	1.0	0
FP008633_TAF7_1	promoter	21.102885124746436	29.83384368903188	14.348747367469022	14.266702843779475	20.44782097497319	1.0888666666666666	1.5393666666666668	0.7403666666666666	0.7361333333333333	1.0550666666666666	1.0	0
FP001809_CRTC2_1	promoter	23.353569878098362	23.59613277562243	21.615661845269678	13.117002143098325	18.317633357911202	1.1296666666666668	1.1414	1.0456	0.6345	0.8860666666666667	1.0	0
ENSG00000186222.5(+)	enhancer	23.148849269176935	21.391202588283885	9.977972052041025	36.54230054381497	8.939675546683185	0.6725666666666668	0.6215	0.2899	1.0617	0.2597333333333333	1.0	0
FP016485_P2RY2_1	promoter	22.35762792999651	34.7461683880861	5.663240054847424	10.146773657008868	27.086189970061092	0.9185333333333333	1.4275	0.23266666666666666	0.41686666666666666	1.1128	1.0	0
ENSG00000100625.9(-)	enhancer	27.425659059318306	30.36603186294893	17.63986076295249	11.083126418210115	13.48532189657016	0.7695	0.852	0.49493333333333334	0.31096666666666667	0.3783666666666667	1.0	0
FP026097_TULP2_1	promoter	33.83066560440357	21.028670757069396	15.115521112479177	12.454345104450125	17.570797421597742	1.0899	0.6774666666666667	0.48696666666666666	0.40123333333333333	0.5660666666666667	1.0	0
ENSG00000141756.19(+)	enhancer	23.48394445649815	21.830928617921455	31.972770666088092	8.426448253417226	14.28590800607507	0.5772666666666666	0.5366333333333333	0.7859333333333334	0.20713333333333334	0.3511666666666667	1.0	0
